date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:39:41	401076/401076	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:40:53%20GMT	https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/grammarly-premium/index.html	(from https://wanjerisolutions.com/)
12:39:41	6382/6382	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Aug%202022%2021:02:24%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/Brainly-300x225.jpeg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/Brainly-300x225.jpg	(from https://wanjerisolutions.com/)
12:39:41	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:40:54%20GMT	https://wanjerisolutions.com/?add-to-cart=61	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index3f1d.html	(from https://wanjerisolutions.com/)
12:39:42	12282/12282	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Aug%202022%2021:02:53%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/Chegg-300x225.jpeg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/Chegg-300x225.jpg	(from https://wanjerisolutions.com/)
12:39:42	404232/404232	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:40:54%20GMT	https://wanjerisolutions.com/shop/writing-tools/nord-vpn/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/nord-vpn/index.html	(from https://wanjerisolutions.com/)
12:39:42	407822/407822	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:40:55%20GMT	https://wanjerisolutions.com/shop/writing-tools/quillbot-premium/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/quillbot-premium/index.html	(from https://wanjerisolutions.com/)
12:39:43	4978/4978	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Aug%202022%2021:03:08%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/CheggUnlocks1-300x225.jpeg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/CheggUnlocks1-300x225.jpg	(from https://wanjerisolutions.com/)
12:39:43	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:40:55%20GMT	https://wanjerisolutions.com/?add-to-cart=57	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index7547.html	(from https://wanjerisolutions.com/)
12:39:43	407986/407986	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:40:56%20GMT	https://wanjerisolutions.com/shop/super-unlocks/academia-unlocks/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/super-unlocks/academia-unlocks/index.html	(from https://wanjerisolutions.com/)
12:39:43	3236/3236	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Aug%202022%2021:04:05%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/Numerade-300x225.jpeg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/Numerade-300x225.jpg	(from https://wanjerisolutions.com/)
12:39:43	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:40:56%20GMT	https://wanjerisolutions.com/?add-to-cart=605	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index9d1e.html	(from https://wanjerisolutions.com/)
12:39:44	5108/5108	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Aug%202022%2021:04:24%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/Quizlet-300x225.jpeg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/Quizlet-300x225.jpg	(from https://wanjerisolutions.com/)
12:39:44	4708/4708	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Aug%202022%2021:04:55%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/Scribd-300x225.jpeg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/Scribd-300x225.jpg	(from https://wanjerisolutions.com/)
12:39:44	410186/410186	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:40:57%20GMT	https://wanjerisolutions.com/shop/super-unlocks/bartleby-write-unlocks/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/super-unlocks/bartleby-write-unlocks/index.html	(from https://wanjerisolutions.com/)
12:39:45	51/51	---M--	200	added ('OK')	text/css	date:Tue,%2004%20Oct%202022%2020:02:26%20GMT	https://wanjerisolutions.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/view.css?minify=false&ver=11.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/viewd946.css	(from https://wanjerisolutions.com/)
12:39:45	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:40:57%20GMT	https://wanjerisolutions.com/?add-to-cart=636	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index08f3.html	(from https://wanjerisolutions.com/)
12:39:45	18468/18468	---M-Z	200	added ('OK')	text/css	date:Sun,%2002%20Oct%202022%2019:54:47%20GMT	https://wanjerisolutions.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.7.8	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/plugins/elementor/assets/lib/animations/animations.min3621.css	(from https://wanjerisolutions.com/)
12:39:45	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:40:58%20GMT	https://wanjerisolutions.com/?add-to-cart=624	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index066c.html	(from https://wanjerisolutions.com/)
12:39:46	412411/412411	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:40:58%20GMT	https://wanjerisolutions.com/shop/super-unlocks/brainly-unlocks/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/super-unlocks/brainly-unlocks/index.html	(from https://wanjerisolutions.com/)
12:39:47	13194/13194	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2010:54:06%20GMT	https://c0.wp.com/c/6.0.2/wp-includes/js/thickbox/thickbox.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/c/6.0.2/wp-includes/js/thickbox/thickbox.js	(from https://wanjerisolutions.com/)
12:39:47	416269/416269	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:40:59%20GMT	https://wanjerisolutions.com/shop/super-unlocks/chegg-monthly-unlocks/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/super-unlocks/chegg-monthly-unlocks/index.html	(from https://wanjerisolutions.com/)
12:39:48	417108/417108	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:41:00%20GMT	https://wanjerisolutions.com/shop/super-unlocks/chegg-unlocks/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/super-unlocks/chegg-unlocks/index.html	(from https://wanjerisolutions.com/)
12:39:48	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:40:59%20GMT	https://wanjerisolutions.com/?add-to-cart=608	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index884e.html	(from https://wanjerisolutions.com/)
12:39:48	9509/9509	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Jul%202022%2019:16:40%20GMT	https://c0.wp.com/p/woocommerce/7.0.0/assets/js/jquery-blockui/jquery.blockUI.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/p/woocommerce/7.0.0/assets/js/jquery-blockui/jquery.blockUI.min.js	(from https://wanjerisolutions.com/)
12:39:50	1834/1834	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202021%2023:55:30%20GMT	https://c0.wp.com/p/woocommerce/7.0.0/assets/js/js-cookie/js.cookie.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/p/woocommerce/7.0.0/assets/js/js-cookie/js.cookie.min.js	(from https://wanjerisolutions.com/)
12:39:50	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:41:02%20GMT	https://wanjerisolutions.com/?add-to-cart=626	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/indexab5b.html	(from https://wanjerisolutions.com/)
12:39:50	416100/416100	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:41:03%20GMT	https://wanjerisolutions.com/shop/super-unlocks/numerade-unlocks/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/super-unlocks/numerade-unlocks/index.html	(from https://wanjerisolutions.com/)
12:39:50	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:41:02%20GMT	https://wanjerisolutions.com/?add-to-cart=640	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index1353.html	(from https://wanjerisolutions.com/)
12:39:51	2139/2139	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20May%202021%2017:00:20%20GMT	https://c0.wp.com/p/woocommerce/7.0.0/assets/js/frontend/woocommerce.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/p/woocommerce/7.0.0/assets/js/frontend/woocommerce.min.js	(from https://wanjerisolutions.com/)
12:39:51	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:41:04%20GMT	https://wanjerisolutions.com/?add-to-cart=634	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index47a0.html	(from https://wanjerisolutions.com/)
12:39:51	2938/2938	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Nov%202021%2022:30:13%20GMT	https://c0.wp.com/p/woocommerce/7.0.0/assets/js/frontend/cart-fragments.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/p/woocommerce/7.0.0/assets/js/frontend/cart-fragments.min.js	(from https://wanjerisolutions.com/)
12:39:51	18911/18911	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2014:39:21%20GMT	https://c0.wp.com/c/6.0.2/wp-includes/js/underscore.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/c/6.0.2/wp-includes/js/underscore.min.js	(from https://wanjerisolutions.com/)
12:39:52	1340/1340	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2025%20Jun%202021%2014:50:58%20GMT	https://c0.wp.com/c/6.0.2/wp-includes/js/wp-util.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/c/6.0.2/wp-includes/js/wp-util.min.js	(from https://wanjerisolutions.com/)
12:39:52	1023/1023	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2008%20Apr%202022%2020:07:18%20GMT	https://c0.wp.com/c/6.0.2/wp-includes/js/api-request.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/c/6.0.2/wp-includes/js/api-request.min.js	(from https://wanjerisolutions.com/)
12:39:52	6475/6475	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2012:04:30%20GMT	https://c0.wp.com/c/6.0.2/wp-includes/js/dist/vendor/regenerator-runtime.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/c/6.0.2/wp-includes/js/dist/vendor/regenerator-runtime.min.js	(from https://wanjerisolutions.com/)
12:39:52	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:41:05%20GMT	https://wanjerisolutions.com/?add-to-cart=628	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/indexba15.html	(from https://wanjerisolutions.com/)
12:39:53	426242/426242	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:41:05%20GMT	https://wanjerisolutions.com/shop/super-unlocks/quizlet-unlocks/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/super-unlocks/quizlet-unlocks/index.html	(from https://wanjerisolutions.com/)
12:39:53	426418/426418	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:41:05%20GMT	https://wanjerisolutions.com/shop/super-unlocks/scribd-unlocks/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/super-unlocks/scribd-unlocks/index.html	(from https://wanjerisolutions.com/)
12:39:53	19142/19142	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2012:04:30%20GMT	https://c0.wp.com/c/6.0.2/wp-includes/js/dist/vendor/wp-polyfill.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/c/6.0.2/wp-includes/js/dist/vendor/wp-polyfill.min.js	(from https://wanjerisolutions.com/)
12:39:54	4910/4910	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2012:04:30%20GMT	https://c0.wp.com/c/6.0.2/wp-includes/js/dist/hooks.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/c/6.0.2/wp-includes/js/dist/hooks.min.js	(from https://wanjerisolutions.com/)
12:39:54	463233/463233	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:41:07%20GMT	https://wanjerisolutions.com/?post_type=product	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index9844.html	(from https://wanjerisolutions.com/)
12:39:54	10222/10222	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Apr%202022%2015:12:47%20GMT	https://c0.wp.com/c/6.0.2/wp-includes/js/dist/i18n.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/c/6.0.2/wp-includes/js/dist/i18n.min.js	(from https://wanjerisolutions.com/)
12:39:55	71098/71098	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2012:04:30%20GMT	https://c0.wp.com/c/6.0.2/wp-includes/js/dist/vendor/lodash.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/c/6.0.2/wp-includes/js/dist/vendor/lodash.min.js	(from https://wanjerisolutions.com/)
12:39:55	4891/4891	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Apr%202022%2015:12:47%20GMT	https://c0.wp.com/c/6.0.2/wp-includes/js/dist/url.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/c/6.0.2/wp-includes/js/dist/url.min.js	(from https://wanjerisolutions.com/)
12:39:55	5325/5325	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Apr%202022%2015:12:47%20GMT	https://c0.wp.com/c/6.0.2/wp-includes/js/dist/api-fetch.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/c/6.0.2/wp-includes/js/dist/api-fetch.min.js	(from https://wanjerisolutions.com/)
12:39:56	1/1	---M-Z	400	error ('Bad%20Request')	text/html	date:Sun,%2016%20Oct%202022%2009:41:09%20GMT	https://wanjerisolutions.com/wp-admin/admin-ajax.php?action=rest-nonce	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-admin/admin-ajaxf809.php	(from https://wanjerisolutions.com/)
12:39:56	12750/12750	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2029%20Sep%202022%2020:00:32%20GMT	https://wanjerisolutions.com/wp-content/plugins/woo-variation-swatches/assets/js/frontend.min.js?ver=1664481632	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/plugins/woo-variation-swatches/assets/js/frontend.min19ac.js	(from https://wanjerisolutions.com/)
12:39:56	25711/25711	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2005%20Oct%202022%2007:44:48%20GMT	https://wanjerisolutions.com/wp-content/plugins/ti-woocommerce-wishlist/assets/js/public.min.js?ver=2.0.6	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/plugins/ti-woocommerce-wishlist/assets/js/public.min1717.js	(from https://wanjerisolutions.com/)
12:39:57	4230/4230	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/general.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/general.min6b25.js	(from https://wanjerisolutions.com/)
12:39:58	2010/2010	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/navigation.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/navigation.min6b25.js	(from https://wanjerisolutions.com/)
12:39:58	302/302	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/sticky-footer-bar.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/sticky-footer-bar.min6b25.js	(from https://wanjerisolutions.com/)
12:39:58	5090/5090	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/arrive.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/arrive.min6b25.js	(from https://wanjerisolutions.com/)
12:39:59	1994/1994	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/woocommerce/quantity-button.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/woocommerce/quantity-button.min6b25.js	(from https://wanjerisolutions.com/)
12:39:59	18447/18447	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/woocommerce/woocommerce.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/woocommerce/woocommerce.min6b25.js	(from https://wanjerisolutions.com/)
12:39:59	2803/2803	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/woocommerce/product-variation.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/woocommerce/product-variation.min6b25.js	(from https://wanjerisolutions.com/)
12:39:59	6649/6649	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/lity.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/lity.min6b25.js	(from https://wanjerisolutions.com/)
12:40:00	32103/32103	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/tiny-slider.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/tiny-slider.min6b25.js	(from https://wanjerisolutions.com/)
12:40:00	55086/55086	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/woocommerce/flickity.pkgd.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/woocommerce/flickity.pkgd.min6b25.js	(from https://wanjerisolutions.com/)
12:40:00	8729/8729	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/woocommerce/product-images.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/woocommerce/product-images.min6b25.js	(from https://wanjerisolutions.com/)
12:40:00	4087/4087	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/easyzoom.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/easyzoom.min6b25.js	(from https://wanjerisolutions.com/)
12:40:01	650/650	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Aug%202022%2012:24:02%20GMT	https://wanjerisolutions.com/wp-content/themes/woostify/assets/js/woocommerce/easyzoom-handle.min.js?ver=2.1.4	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/themes/woostify/assets/js/woocommerce/easyzoom-handle.min6b25.js	(from https://wanjerisolutions.com/)
